SMILES,CatalogID,MW,LOGP,Rotating_bonds,HB_acceptors,HB_donors,fp_similarity,ID,mol_prepared,aligned_mol,RMSD
CC1(Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)CCOC1C1CC1,s_27____25557494____10803818,350.4,2.869093,5,6,3,0.612245,817,<rdkit.Chem.rdchem.Mol object at 0x177cb0ac0>,<rdkit.Chem.rdchem.Mol object at 0x177cf51c0>,5.122113803501527
c1ccc(Nc2nc(NC34CCCCC3OCC4)nc3[nH]cnc23)cc1,s_27____25557270____10803818,350.4,3.026643,4,6,3,0.612245,851,<rdkit.Chem.rdchem.Mol object at 0x177cb0ba0>,<rdkit.Chem.rdchem.Mol object at 0x177cf58a0>,5.082727794680117
OCC(CC1CCOCC1)Nc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____15095142____10803818,368.4,2.005012,7,7,4,0.612245,277,<rdkit.Chem.rdchem.Mol object at 0x177cb0c80>,<rdkit.Chem.rdchem.Mol object at 0x177cf4cc0>,4.816106780380486
CC1CCC(OCCCNc2nc(Nc3ccccc3)c3[nH]cnc3n2)CC1,s_27____26083168____10803818,380.5,3.94622,8,6,3,0.612245,845,<rdkit.Chem.rdchem.Mol object at 0x177cb0d60>,<rdkit.Chem.rdchem.Mol object at 0x177cf5940>,5.218699142035129
CCCO[C@@H]1CCCC[C@H]1Nc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____15757138____10803818,366.5,4.093769,7,6,3,0.612245,314,<rdkit.Chem.rdchem.Mol object at 0x177cb0e40>,<rdkit.Chem.rdchem.Mol object at 0x177cf5a80>,5.629532102346299
CCC1(C)CC(Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)CCO1,s_27____25522692____10803818,352.4,3.027806,5,6,3,0.612245,280,<rdkit.Chem.rdchem.Mol object at 0x177cb0f20>,<rdkit.Chem.rdchem.Mol object at 0x177cf5850>,5.451565664946919
CCCCOC1CC(Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)C1(C)C,s_27____6547306____10803818,380.5,4.163473,8,6,3,0.612245,834,<rdkit.Chem.rdchem.Mol object at 0x177cb1000>,<rdkit.Chem.rdchem.Mol object at 0x177cf5ad0>,5.266169568251537
c1ccc(Nc2nc(NCCC3CCC4(CC4)CO3)nc3[nH]cnc23)cc1,s_27____25522156____10803818,364.5,3.049311,6,6,3,0.612245,827,<rdkit.Chem.rdchem.Mol object at 0x177cb10e0>,<rdkit.Chem.rdchem.Mol object at 0x177cf57b0>,5.025700256551212
CC1(C)CC(CCNc2nc(Nc3ccccc3)c3[nH]cnc3n2)CCO1,s_27____25521454____10803818,366.5,3.332499,6,6,3,0.612245,495,<rdkit.Chem.rdchem.Mol object at 0x177cb11c0>,<rdkit.Chem.rdchem.Mol object at 0x177cf5b70>,5.20820308918082
c1ccc(Nc2nc(NCC3CCOC34CCOCC4)nc3[nH]cnc23)cc1,s_27____25521308____10803818,380.5,1.750675,5,7,3,0.612245,286,<rdkit.Chem.rdchem.Mol object at 0x177cb12a0>,<rdkit.Chem.rdchem.Mol object at 0x177cf5bc0>,5.091221077823799
c1ccc(Nc2nc(N[C@H]3CC[C@H]4CCC[C@@H]3O4)nc3[nH]cnc23)cc1,s_27____25526242____10803818,350.4,3.235435,4,6,3,0.612245,785,<rdkit.Chem.rdchem.Mol object at 0x177cb1380>,<rdkit.Chem.rdchem.Mol object at 0x177cf5cb0>,4.701796069822964
c1ccc(Nc2nc(NCCCOCC3CCCCC3)nc3[nH]cnc23)cc1,s_27____25524936____10803818,380.5,3.974213,9,6,3,0.612245,814,<rdkit.Chem.rdchem.Mol object at 0x177cb14d0>,<rdkit.Chem.rdchem.Mol object at 0x177cf5990>,5.190025561548708
CN(CCC(O)C(C)(C)C)c1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____25523196____10803818,354.5,3.53414,7,6,3,0.612245,479,<rdkit.Chem.rdchem.Mol object at 0x177cb15b0>,<rdkit.Chem.rdchem.Mol object at 0x177cf5c60>,4.33585691353435
CC(C)C1(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)CCOCC1,s_27____25526042____10803818,366.5,3.378321,6,6,3,0.612245,804,<rdkit.Chem.rdchem.Mol object at 0x177cb1690>,<rdkit.Chem.rdchem.Mol object at 0x177cf5b20>,5.090024478464005
c1ccc(Nc2nc(NC3CCC(OCC4CCCO4)CC3)nc3[nH]cnc23)cc1,s_27____25524010____10803818,408.5,3.321213,7,7,3,0.612245,496,<rdkit.Chem.rdchem.Mol object at 0x177cb1770>,<rdkit.Chem.rdchem.Mol object at 0x177cf5f80>,6.1459756259647715
c1ccc(Nc2nc(NCCC3COCC4(CCC4)O3)nc3[nH]cnc23)cc1,s_27____25523972____10803818,380.5,2.535098,6,7,3,0.612245,294,<rdkit.Chem.rdchem.Mol object at 0x177cb1850>,<rdkit.Chem.rdchem.Mol object at 0x177ce19e0>,5.042365414564672
c1ccc(Nc2nc(NCCOCC3CCCO3)nc3[nH]cnc23)cc1,s_27____4969524____10803818,354.4,2.218559,8,7,3,0.612245,498,<rdkit.Chem.rdchem.Mol object at 0x177cb1930>,<rdkit.Chem.rdchem.Mol object at 0x177cf5fd0>,4.866317220280035
c1ccc(Nc2nc(NCC3COC4(CCC4)CO3)nc3[nH]cnc23)cc1,s_27____25523400____10803818,366.4,2.475139,5,7,3,0.612245,318,<rdkit.Chem.rdchem.Mol object at 0x177cb1a10>,<rdkit.Chem.rdchem.Mol object at 0x177cf5a30>,4.9258393240717675
c1ccc(Nc2nc(NCC3CCOC4(CCCC4)C3)nc3[nH]cnc23)cc1,s_27____25521662____10803818,378.5,3.547203,5,6,3,0.612245,801,<rdkit.Chem.rdchem.Mol object at 0x177cb1af0>,<rdkit.Chem.rdchem.Mol object at 0x177cf60c0>,5.189782742809489
CC1CCCCC1OCCNc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____772112____10803818,366.5,3.964213,7,6,3,0.612245,484,<rdkit.Chem.rdchem.Mol object at 0x177cb1bd0>,<rdkit.Chem.rdchem.Mol object at 0x177cf6200>,4.898277218639125
COCCC1(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)CCCCC1,s_27____8993146____10803818,380.5,3.990246,8,6,3,0.612245,512,<rdkit.Chem.rdchem.Mol object at 0x177cb1cb0>,<rdkit.Chem.rdchem.Mol object at 0x177cf6250>,5.036010296347724
CC1CCN(CC(O)CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)CC1,s_27____4509354____10803818,381.5,2.37264,7,7,4,0.612245,799,<rdkit.Chem.rdchem.Mol object at 0x177cb1d90>,<rdkit.Chem.rdchem.Mol object at 0x177cf62f0>,5.139646414243179
OCCCN1CCC(Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)CC1,s_27____23046672____10803818,367.5,1.24361,7,7,4,0.612245,796,<rdkit.Chem.rdchem.Mol object at 0x177cb1e70>,<rdkit.Chem.rdchem.Mol object at 0x177cf5d00>,5.960671406407834
CC1(C)CCCC(CCNc2nc(Nc3ccccc3)c3[nH]cnc3n2)O1,s_27____25521076____10803818,366.5,3.467215,6,6,3,0.612245,795,<rdkit.Chem.rdchem.Mol object at 0x177cb1f50>,<rdkit.Chem.rdchem.Mol object at 0x177cf6390>,4.806221947031131
c1ccc(Nc2nc(NCCC3COC4(CCC4)CO3)nc3[nH]cnc23)cc1,s_27____25521666____10803818,380.5,2.535098,6,7,3,0.612245,505,<rdkit.Chem.rdchem.Mol object at 0x177cb2030>,<rdkit.Chem.rdchem.Mol object at 0x177cf5f30>,5.188621947494233
O[C@@H]1CCN(CCCNc2nc(Nc3ccccc3)c3[nH]cnc3n2)C1,s_27____16789782____10803818,353.4,1.18365,7,7,4,0.612245,790,<rdkit.Chem.rdchem.Mol object at 0x177cb2110>,<rdkit.Chem.rdchem.Mol object at 0x177cf6480>,5.007852744090187
CC(C)(C)C1CC(Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)CCO1,s_27____7944786____10803818,366.5,3.490203,5,6,3,0.612245,470,<rdkit.Chem.rdchem.Mol object at 0x177cb21f0>,<rdkit.Chem.rdchem.Mol object at 0x177cf6610>,5.128470926974213
c1ccc(Nc2nc(NC[C@H]3CC[C@@H](C4CC4)O3)nc3[nH]cnc23)cc1,s_27____13467706____10803818,350.4,3.105879,6,6,3,0.612245,744,<rdkit.Chem.rdchem.Mol object at 0x177cb22d0>,<rdkit.Chem.rdchem.Mol object at 0x177cf4b80>,4.821423378071471
COC1(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)CCCCCC1,s_27____13443312____10803818,366.5,3.967578,6,6,3,0.612245,320,<rdkit.Chem.rdchem.Mol object at 0x177cb23b0>,<rdkit.Chem.rdchem.Mol object at 0x177cf6660>,5.271402890229323
CC(C)(C)COCCCNc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____25523476____10803818,354.5,3.482234,9,6,3,0.612245,656,<rdkit.Chem.rdchem.Mol object at 0x177cb2490>,<rdkit.Chem.rdchem.Mol object at 0x177cf65c0>,4.844226021684433
CC(C)(C)O[C@@H]1CC[C@H]1CNc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____25541658____10803818,366.5,3.424016,7,6,3,0.612245,689,<rdkit.Chem.rdchem.Mol object at 0x177cb2570>,<rdkit.Chem.rdchem.Mol object at 0x177cf67a0>,4.671424758068261
c1ccc(Nc2nc(NCCCOCC3CCOCC3)nc3[nH]cnc23)cc1,s_27____5506460____10803818,382.5,2.281717,9,7,3,0.612245,441,<rdkit.Chem.rdchem.Mol object at 0x177cb2650>,<rdkit.Chem.rdchem.Mol object at 0x175489ad0>,5.148688874290876
CC(C)(C)O[C@@H]1CCC[C@H]1Nc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____22841984____10803818,366.5,3.82383,6,6,3,0.612245,853,<rdkit.Chem.rdchem.Mol object at 0x177cb2730>,<rdkit.Chem.rdchem.Mol object at 0x177cf6930>,5.574686419373047
COC(CNc1nc(Nc2ccccc2)c2[nH]cnc2n1)CC1CCCCC1,s_27____21594584____10803818,380.5,4.340635,8,6,3,0.612245,680,<rdkit.Chem.rdchem.Mol object at 0x177cb2810>,<rdkit.Chem.rdchem.Mol object at 0x177cf6890>,5.3868931562795375
c1ccc(Nc2nc(NC3COC4(CCOCC4)C3)nc3[nH]cnc23)cc1,s_27____25521160____10803818,366.4,1.633127,4,7,3,0.612245,678,<rdkit.Chem.rdchem.Mol object at 0x177cb28f0>,<rdkit.Chem.rdchem.Mol object at 0x177cf68e0>,5.008355891832209
c1ccc(Nc2nc(NCCC3CC4(CCC4)CCO3)nc3[nH]cnc23)cc1,s_27____25522912____10803818,378.5,3.337972,6,6,3,0.612245,673,<rdkit.Chem.rdchem.Mol object at 0x177cb29d0>,<rdkit.Chem.rdchem.Mol object at 0x177cf6980>,5.184143548578141
CC(C)CC1CC(Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)CCO1,s_27____8333290____10803818,366.5,3.478817,6,6,3,0.612245,586,<rdkit.Chem.rdchem.Mol object at 0x177cb2ab0>,<rdkit.Chem.rdchem.Mol object at 0x177c25440>,5.344866565589009
CCOC1(CCNc2nc(Nc3ccccc3)c3[nH]cnc3n2)CCC1,s_27____25523282____10803818,352.4,3.05064,8,6,3,0.612245,593,<rdkit.Chem.rdchem.Mol object at 0x177cb2b90>,<rdkit.Chem.rdchem.Mol object at 0x177cf64d0>,5.18287354735621
C[C@@H](CCOC(C)(C)C)Nc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____25526472____10803818,354.5,3.330465,8,6,3,0.612245,668,<rdkit.Chem.rdchem.Mol object at 0x177cb2c70>,<rdkit.Chem.rdchem.Mol object at 0x177cf6b60>,4.727949461491582
COCC[C@H]1CCC[C@@H]1Nc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____25526276____10803818,352.4,3.217637,7,6,3,0.612245,389,<rdkit.Chem.rdchem.Mol object at 0x177cb2d50>,<rdkit.Chem.rdchem.Mol object at 0x177cf6bb0>,5.6474481441613475
CC(C)CCO[C@H]1CC[C@H](Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)CC1,s_27____12222502____10803818,394.5,4.513542,8,6,3,0.612245,663,<rdkit.Chem.rdchem.Mol object at 0x177cb2e30>,<rdkit.Chem.rdchem.Mol object at 0x177cf6a20>,6.657196985217264
c1ccc(Nc2nc(NCC3CCC4(CCCCCC4)O3)nc3[nH]cnc23)cc1,s_27____13458816____10803818,392.5,4.433143,5,6,3,0.612245,660,<rdkit.Chem.rdchem.Mol object at 0x177cb2f10>,<rdkit.Chem.rdchem.Mol object at 0x177cf6cf0>,5.2220053002438
CCC12CCC(Nc3nc(Nc4ccccc4)c4[nH]cnc4n3)(CO1)C2,m_27____19140552____10803818,350.4,2.940604,5,6,3,0.612245,393,<rdkit.Chem.rdchem.Mol object at 0x177cb2ff0>,<rdkit.Chem.rdchem.Mol object at 0x177cf6b10>,5.31623682100755
c1ccc(Nc2nc(NCCCOC3CCCCC3)nc3[nH]cnc23)cc1,s_27____131175____10803818,366.5,3.6592,8,6,3,0.612245,650,<rdkit.Chem.rdchem.Mol object at 0x177cb30d0>,<rdkit.Chem.rdchem.Mol object at 0x177cf6ac0>,5.005751271034706
CC1(C)OCCCC1CNc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____25523864____10803818,352.4,3.007441,5,6,3,0.612245,443,<rdkit.Chem.rdchem.Mol object at 0x177cb31b0>,<rdkit.Chem.rdchem.Mol object at 0x177cf6de0>,4.564380072507736
CC(O)(CNc1nc(Nc2ccccc2)c2[nH]cnc2n1)C1CCCCO1,s_27____16718198____10803818,368.4,2.360345,6,7,4,0.612245,600,<rdkit.Chem.rdchem.Mol object at 0x177cb3290>,<rdkit.Chem.rdchem.Mol object at 0x177cf6ca0>,5.1874283255468825
CC(C)CCOCCCNc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____14244380____10803818,354.5,3.470848,10,6,3,0.612245,399,<rdkit.Chem.rdchem.Mol object at 0x177cb3370>,<rdkit.Chem.rdchem.Mol object at 0x177cf6f20>,4.966350135592636
CCOC(CNc1nc(Nc2ccccc2)c2[nH]cnc2n1)C1CCCOC1,s_27____21593556____10803818,382.5,2.679889,8,7,3,0.612245,645,<rdkit.Chem.rdchem.Mol object at 0x177cb3450>,<rdkit.Chem.rdchem.Mol object at 0x177cf7060>,4.850518640595742
c1ccc(Nc2nc(NCCCC3CCCCO3)nc3[nH]cnc23)cc1,s_27____8767248____10803818,352.4,3.287426,7,6,3,0.612245,644,<rdkit.Chem.rdchem.Mol object at 0x177cb3530>,<rdkit.Chem.rdchem.Mol object at 0x177cf6ed0>,4.687711956806151
CC(C)(C)O[C@H]1C[C@H](CCNc2nc(Nc3ccccc3)c3[nH]cnc3n2)C1,s_27____25543526____10803818,380.5,3.749074,8,6,3,0.612245,431,<rdkit.Chem.rdchem.Mol object at 0x177cb3610>,<rdkit.Chem.rdchem.Mol object at 0x177cf70b0>,5.088732948178968
c1ccc(Nc2nc(NCC3CCCC34CCOCC4)nc3[nH]cnc23)cc1,s_27____13598224____10803818,378.5,3.28121,5,6,3,0.612245,602,<rdkit.Chem.rdchem.Mol object at 0x177cb36f0>,<rdkit.Chem.rdchem.Mol object at 0x177cf7240>,5.166919235839316
CC(C)OC1(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)CC(C)(C)C1,s_27____25521058____10803818,380.5,3.994321,7,6,3,0.612245,643,<rdkit.Chem.rdchem.Mol object at 0x177cb37d0>,<rdkit.Chem.rdchem.Mol object at 0x177cf7290>,4.8389590626591374
CCC(CC)C(CCNc1nc(Nc2ccccc2)c2[nH]cnc2n1)OC,s_27____7634774____10803818,368.5,4.053137,10,6,3,0.612245,636,<rdkit.Chem.rdchem.Mol object at 0x177cb38b0>,<rdkit.Chem.rdchem.Mol object at 0x177cf7330>,4.79419508734239
CO[C@H]1[C@H](Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)COC12CCC2,s_27____20349660____10803818,366.4,2.534906,5,7,3,0.612245,605,<rdkit.Chem.rdchem.Mol object at 0x177cb3990>,<rdkit.Chem.rdchem.Mol object at 0x177cf69d0>,4.849627253841534
c1ccc(Nc2nc(NCC3CCC4(CCC4)OC3)nc3[nH]cnc23)cc1,s_27____25525590____10803818,364.5,3.144191,5,6,3,0.612245,633,<rdkit.Chem.rdchem.Mol object at 0x177cb3a70>,<rdkit.Chem.rdchem.Mol object at 0x177cf73d0>,4.975186119608658
c1ccc(Nc2nc(NCCCOCC3CCCC3)nc3[nH]cnc23)cc1,s_27____25524232____10803818,366.5,3.529644,9,6,3,0.612245,631,<rdkit.Chem.rdchem.Mol object at 0x177cb3b50>,<rdkit.Chem.rdchem.Mol object at 0x177cf6d90>,5.0057412672622075
CC(C)(C)OC1CCCC(Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)C1,s_27____25530370____10803818,380.5,3.88379,6,6,3,0.612245,628,<rdkit.Chem.rdchem.Mol object at 0x177cb3c30>,<rdkit.Chem.rdchem.Mol object at 0x177cf7470>,6.647642904161818
CC(COCC1CCCCC1)Nc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____13163102____10803818,380.5,4.330828,8,6,3,0.612245,627,<rdkit.Chem.rdchem.Mol object at 0x177cb3d10>,<rdkit.Chem.rdchem.Mol object at 0x177cf7650>,4.690241486821992
COC(CNc1nc(Nc2ccccc2)c2[nH]cnc2n1)C1CCCOC1,s_27____13903878____10803818,368.4,2.323081,7,7,3,0.612245,693,<rdkit.Chem.rdchem.Mol object at 0x177cb3df0>,<rdkit.Chem.rdchem.Mol object at 0x177cf7010>,4.9717039418865925
c1ccc(Nc2nc(NC3CCOC4(CCCCC4)C3)nc3[nH]cnc23)cc1,s_27____7346342____10803818,378.5,3.531171,4,6,3,0.612245,696,<rdkit.Chem.rdchem.Mol object at 0x177cb3ed0>,<rdkit.Chem.rdchem.Mol object at 0x177cf7560>,5.595153530143405
c1ccc(Nc2nc(NCC3COC4(CCC4)C3)nc3[nH]cnc23)cc1,m_27____25524420____10803818,350.4,2.699622,5,6,3,0.612245,516,<rdkit.Chem.rdchem.Mol object at 0x177cd8040>,<rdkit.Chem.rdchem.Mol object at 0x177cf7420>,5.0411917654186045
OCCOC1(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)CCCCC1,s_27____13579120____10803818,382.5,2.832907,8,7,4,0.612245,739,<rdkit.Chem.rdchem.Mol object at 0x177cd8120>,<rdkit.Chem.rdchem.Mol object at 0x177cf76f0>,5.0030467893813615
c1ccc(Nc2nc(NC[C@H]3C[C@H]4COC[C@@H](C3)C4)nc3[nH]cnc23)cc1,m_27____25523998____10803818,364.5,2.979521,5,6,3,0.612245,323,<rdkit.Chem.rdchem.Mol object at 0x177cd8200>,<rdkit.Chem.rdchem.Mol object at 0x177cf78d0>,5.090652105549753
CC(C)(C)[C@@H]1OCC[C@H]1CNc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____25525998____10803818,366.5,3.547792,6,6,3,0.612245,768,<rdkit.Chem.rdchem.Mol object at 0x177cd8350>,<rdkit.Chem.rdchem.Mol object at 0x177cf7920>,4.6447484078275
COCC12CC(Nc3nc(Nc4ccccc4)c4[nH]cnc4n3)(CO1)C2,s_27____19885886____10803818,352.4,1.496936,6,7,3,0.612245,328,<rdkit.Chem.rdchem.Mol object at 0x177cd8430>,<rdkit.Chem.rdchem.Mol object at 0x177cf74c0>,5.334099393562849
CC(C)(C)O[C@@H]1CC[C@H](Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)C1,s_27____22842088____10803818,366.5,3.439221,6,6,3,0.612245,521,<rdkit.Chem.rdchem.Mol object at 0x177cd8510>,<rdkit.Chem.rdchem.Mol object at 0x177cf79c0>,5.451819674556272
CC1(C)CC(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)CC(C)(C)O1,s_27____14650434____10803818,380.5,3.663036,5,6,3,0.612245,333,<rdkit.Chem.rdchem.Mol object at 0x177cd85f0>,<rdkit.Chem.rdchem.Mol object at 0x177cf7ab0>,4.764577300519572
c1ccc(Nc2nc(NCCCC3CCOCC3)nc3[nH]cnc23)cc1,s_27____10639884____10803818,352.4,3.079916,7,6,3,0.612245,757,<rdkit.Chem.rdchem.Mol object at 0x177cd86d0>,<rdkit.Chem.rdchem.Mol object at 0x177cf7790>,4.784163748048678
O[C@@]1(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)C[C@H]2CC[C@@H]1O2,s_27____25525064____10803818,352.4,1.50717,5,7,4,0.612245,756,<rdkit.Chem.rdchem.Mol object at 0x177cd87b0>,<rdkit.Chem.rdchem.Mol object at 0x177cf7510>,5.303577776420079
CC(C)(C)OCC(O)CNc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____25523000____10803818,356.4,2.223595,8,7,4,0.612245,529,<rdkit.Chem.rdchem.Mol object at 0x177cd8900>,<rdkit.Chem.rdchem.Mol object at 0x177cf6c50>,4.752749437870037
c1ccc(Nc2nc(NCC3CCCC4(CCOC4)O3)nc3[nH]cnc23)cc1,s_27____14051036____10803818,380.5,2.535098,5,7,3,0.612245,530,<rdkit.Chem.rdchem.Mol object at 0x177cd89e0>,<rdkit.Chem.rdchem.Mol object at 0x177cf7c90>,5.1391413073030865
OC(CCNc1nc(Nc2ccccc2)c2[nH]cnc2n1)C1CCOCC1,s_27____25522592____10803818,368.4,1.698357,7,7,4,0.612245,543,<rdkit.Chem.rdchem.Mol object at 0x177cd8ac0>,<rdkit.Chem.rdchem.Mol object at 0x177cf7a60>,5.375462999703313
c1ccc(Nc2nc(NCC3CCC4(CCOCC4)CC3)nc3[nH]cnc23)cc1,s_27____25525450____10803818,392.5,3.725779,5,6,3,0.612245,747,<rdkit.Chem.rdchem.Mol object at 0x177cd8ba0>,<rdkit.Chem.rdchem.Mol object at 0x177cf7dd0>,4.821781344537668
COCC1(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)CCCCCC1,s_27____25809956____10803818,380.5,4.146154,7,6,3,0.612245,344,<rdkit.Chem.rdchem.Mol object at 0x177cd8c80>,<rdkit.Chem.rdchem.Mol object at 0x177cf7f10>,5.1629533088259
c1ccc(Nc2nc(NCC3COCC34CCC4)nc3[nH]cnc23)cc1,s_27____25529688____10803818,350.4,2.589537,5,6,3,0.612245,745,<rdkit.Chem.rdchem.Mol object at 0x177cd8d60>,<rdkit.Chem.rdchem.Mol object at 0x177cf7d80>,4.690329184294916
CC(C)(C)C1OCCCC1Nc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____25526168____10803818,366.5,3.947606,5,6,3,0.612245,738,<rdkit.Chem.rdchem.Mol object at 0x177cd8e40>,<rdkit.Chem.rdchem.Mol object at 0x177cf7f60>,5.507628444157758
c1ccc(Nc2nc(NCC3CCOCC34CCCC4)nc3[nH]cnc23)cc1,s_27____14720372____10803818,378.5,3.437118,5,6,3,0.612245,697,<rdkit.Chem.rdchem.Mol object at 0x177cd8f20>,<rdkit.Chem.rdchem.Mol object at 0x177cf7a10>,5.146353672505587
c1ccc(Nc2nc(NC[C@H]3C[C@H]4O[C@@H]3[C@@H]3C[C@@H]34)nc3[nH]cnc23)cc1,s_27____15416626____10803818,348.4,2.212703,5,6,3,0.612245,556,<rdkit.Chem.rdchem.Mol object at 0x177cd9000>,<rdkit.Chem.rdchem.Mol object at 0x177cf7b50>,4.953095256242162
CCOC(CNc1nc(Nc2ccccc2)c2[nH]cnc2n1)C1CCOC1,s_27____17757172____10803818,368.4,2.23532,8,7,3,0.612245,733,<rdkit.Chem.rdchem.Mol object at 0x177cd9150>,<rdkit.Chem.rdchem.Mol object at 0x177cf7fb0>,4.79691280491005
c1ccc(Nc2nc(N[C@H]3CC[C@H](OC4CCCC4)CC3)nc3[nH]cnc23)cc1,s_27____25525630____10803818,392.5,4.257326,6,6,3,0.612245,557,<rdkit.Chem.rdchem.Mol object at 0x177cd9230>,<rdkit.Chem.rdchem.Mol object at 0x177cf7ec0>,5.819702326804858
COCC(C)(C)CCCNc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____10210274____10803818,354.5,3.564835,9,6,3,0.612245,732,<rdkit.Chem.rdchem.Mol object at 0x177cd9380>,<rdkit.Chem.rdchem.Mol object at 0x177cf7c40>,4.956404153381847
CC12CCC(Nc3nc(Nc4ccccc4)c4[nH]cnc4n3)(CC1)CO2,m_27____25557544____10803818,350.4,2.935445,4,6,3,0.612245,452,<rdkit.Chem.rdchem.Mol object at 0x177cd9460>,<rdkit.Chem.rdchem.Mol object at 0x3313ec310>,4.981820038588253
CCC(CC)C(CNc1nc(Nc2ccccc2)c2[nH]cnc2n1)OC,s_27____21595212____10803818,354.5,3.993178,9,6,3,0.612245,728,<rdkit.Chem.rdchem.Mol object at 0x177cd9540>,<rdkit.Chem.rdchem.Mol object at 0x177cf67f0>,4.942947662100794
CC1([C@@H]2C[C@H]2Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)CCOCC1,s_27____25541396____10803818,364.5,2.886602,5,6,3,0.612245,559,<rdkit.Chem.rdchem.Mol object at 0x177cd9620>,<rdkit.Chem.rdchem.Mol object at 0x3313ec180>,5.3008329578003535
CC(C)(C)O[C@@H]1C[C@H](Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)C1(C)C,s_27____10975362____10803818,380.5,3.893534,6,6,3,0.612245,720,<rdkit.Chem.rdchem.Mol object at 0x177cd9700>,<rdkit.Chem.rdchem.Mol object at 0x3313ec450>,5.26336793173018
c1ccc(Nc2nc(NCC3CCC4COCC4O3)nc3[nH]cnc23)cc1,s_27____25523534____10803818,366.4,2.211323,5,7,3,0.612245,563,<rdkit.Chem.rdchem.Mol object at 0x177cd9850>,<rdkit.Chem.rdchem.Mol object at 0x3313ec1d0>,5.007793941818795
c1ccc(Nc2nc(NCCCOC3CCCC3)nc3[nH]cnc23)cc1,s_27____2307566____10803818,352.4,3.214632,8,6,3,0.612245,567,<rdkit.Chem.rdchem.Mol object at 0x177cd9930>,<rdkit.Chem.rdchem.Mol object at 0x3313ec540>,4.784094866316586
c1ccc(Nc2nc(NCC3OC4CCC3CC4)nc3[nH]cnc23)cc1,m_27____25525608____10803818,350.4,3.105879,5,6,3,0.612245,709,<rdkit.Chem.rdchem.Mol object at 0x177cd9a10>,<rdkit.Chem.rdchem.Mol object at 0x3313ec590>,4.956657829167072
OCCCN1CCC(Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)C1,s_27____25521530____10803818,353.4,1.18365,7,7,4,0.612245,580,<rdkit.Chem.rdchem.Mol object at 0x177cd9af0>,<rdkit.Chem.rdchem.Mol object at 0x3313ec680>,5.511621783205702
COC1(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)CCC(C)CC1,s_27____9580842____10803818,366.5,3.810028,6,6,3,0.612245,698,<rdkit.Chem.rdchem.Mol object at 0x177cd9bd0>,<rdkit.Chem.rdchem.Mol object at 0x3313ec2c0>,5.185549228347677
CC(O)(CNc1nc(Nc2ccccc2)c2[nH]cnc2n1)C1CCCOC1,s_27____16718264____10803818,368.4,1.960531,6,7,4,0.612245,685,<rdkit.Chem.rdchem.Mol object at 0x177cd9cb0>,<rdkit.Chem.rdchem.Mol object at 0x3313ec7c0>,5.186479911098893
c1ccc(Nc2nc(NCCOCC3CCCC3)nc3[nH]cnc23)cc1,s_27____10890984____10803818,352.4,3.469685,8,6,3,0.612245,707,<rdkit.Chem.rdchem.Mol object at 0x177cd9d90>,<rdkit.Chem.rdchem.Mol object at 0x3313ec6d0>,4.532795317232289
