Molecule,SMILES,CatalogID,MW,LOGP,Rotating_bonds,HB_acceptors,HB_donors,index_ID,fp_similarity,mol,mol_prepared
<rdkit.Chem.rdchem.Mol object at 0x16c0ab7d0>,CC(C)(CNc1nc(Nc2ccccc2)c2[nH]cnc2n1)C1(O)CCCCC1,s_27____13913268____10803818,380.5,3.911517762666666,6,6,4,472,0.6382978723404256,<rdkit.Chem.rdchem.Mol object at 0x3030d8430>,<rdkit.Chem.rdchem.Mol object at 0x3150b6e30>
<rdkit.Chem.rdchem.Mol object at 0x1776c7ed0>,CC(C)(C)C(CCO)CNc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____21538078____10803818,354.5,3.1307737536666664,8,6,4,876,0.6382978723404256,<rdkit.Chem.rdchem.Mol object at 0x3030d84a0>,<rdkit.Chem.rdchem.Mol object at 0x3150b6ea0>
<rdkit.Chem.rdchem.Mol object at 0x30016a880>,CC(O)C1CCC(Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)CC1,s_27____25524800____10803818,352.4,2.9910854140000005,5,6,4,1181,0.6382978723404256,<rdkit.Chem.rdchem.Mol object at 0x3030d8510>,<rdkit.Chem.rdchem.Mol object at 0x3150b6f10>
<rdkit.Chem.rdchem.Mol object at 0x30012e1f0>,CC1(C)CCC(C(CO)Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)CC1,s_27____21684824____10803818,380.5,3.917960190666667,6,6,4,1046,0.6382978723404256,<rdkit.Chem.rdchem.Mol object at 0x3030d8580>,<rdkit.Chem.rdchem.Mol object at 0x3150b6b20>
<rdkit.Chem.rdchem.Mol object at 0x1776e5af0>,CC1(C)CC[C@H](O)[C@@H](Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)C1,m_27____12429260____10803818,352.4,3.1583787890000004,4,6,4,904,0.6382978723404256,<rdkit.Chem.rdchem.Mol object at 0x3030d85f0>,<rdkit.Chem.rdchem.Mol object at 0x3150b6f80>
<rdkit.Chem.rdchem.Mol object at 0x17769d690>,OCCC(Nc1nc(Nc2ccccc2)c2[nH]cnc2n1)C1CCCCC1,s_27____4990712____10803818,366.5,3.3908537133333327,7,6,4,765,0.6382978723404256,<rdkit.Chem.rdchem.Mol object at 0x3030d8660>,<rdkit.Chem.rdchem.Mol object at 0x3150b6ff0>
<rdkit.Chem.rdchem.Mol object at 0x17769d380>,OC(CNc1nc(Nc2ccccc2)c2[nH]cnc2n1)CC1CCCC1,s_27____21534440____10803818,352.4,3.2529402443333337,7,6,4,762,0.6382978723404256,<rdkit.Chem.rdchem.Mol object at 0x3030d86d0>,<rdkit.Chem.rdchem.Mol object at 0x3150b7060>
<rdkit.Chem.rdchem.Mol object at 0x17765ace0>,CCCCCC(CO)CNc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____25523838____10803818,354.5,3.474401594333333,10,6,4,657,0.6382978723404256,<rdkit.Chem.rdchem.Mol object at 0x3030d8740>,<rdkit.Chem.rdchem.Mol object at 0x3150b70d0>
<rdkit.Chem.rdchem.Mol object at 0x30016a2d0>,OC[C@@H]1C[C@H]2CCC[C@]1(Nc1nc(Nc3ccccc3)c3[nH]cnc3n1)C2,s_27____25557460____10803818,364.5,2.7978907083333344,5,6,4,1175,0.6382978723404256,<rdkit.Chem.rdchem.Mol object at 0x3030d87b0>,<rdkit.Chem.rdchem.Mol object at 0x3150b7140>
<rdkit.Chem.rdchem.Mol object at 0x16c0ab1b0>,OCC(CC1CCCCC1)Nc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____11246574____10803818,366.5,3.697508909333333,7,6,4,465,0.6382978723404256,<rdkit.Chem.rdchem.Mol object at 0x3030d8820>,<rdkit.Chem.rdchem.Mol object at 0x3150b71b0>
<rdkit.Chem.rdchem.Mol object at 0x3001699a0>,OC1CCCCC1CCCNc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____7426184____10803818,366.5,3.463647719333333,7,6,4,1165,0.6382978723404256,<rdkit.Chem.rdchem.Mol object at 0x3030d8890>,<rdkit.Chem.rdchem.Mol object at 0x3150b7290>
<rdkit.Chem.rdchem.Mol object at 0x16c046340>,COc1ccc2c(c1)CCCC2Nc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____2239226____10803818,386.5,4.402540406,5,6,3,255,0.6296296296296297,<rdkit.Chem.rdchem.Mol object at 0x3030d8900>,<rdkit.Chem.rdchem.Mol object at 0x3150b7300>
<rdkit.Chem.rdchem.Mol object at 0x30012d700>,COc1cccc(CN2CCC(Nc3nc(Nc4ccccc4)c4[nH]cnc4n3)CC2)c1,s_27____13068052____10803818,429.5,3.4405536266666674,7,7,3,1035,0.6296296296296297,<rdkit.Chem.rdchem.Mol object at 0x3030d8970>,<rdkit.Chem.rdchem.Mol object at 0x3150b7370>
<rdkit.Chem.rdchem.Mol object at 0x30012e6c0>,COc1ccc(C(C)Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)cn1,s_27____24506096____10803818,361.4,3.2071076273333334,6,7,3,1051,0.6296296296296297,<rdkit.Chem.rdchem.Mol object at 0x3030d89e0>,<rdkit.Chem.rdchem.Mol object at 0x3150b73e0>
<rdkit.Chem.rdchem.Mol object at 0x16bfe4740>,CCOc1ccccc1C(C)Nc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____2235494____10803818,374.4,4.1871304789999995,7,6,3,30,0.6296296296296297,<rdkit.Chem.rdchem.Mol object at 0x3030d8a50>,<rdkit.Chem.rdchem.Mol object at 0x3150b7450>
<rdkit.Chem.rdchem.Mol object at 0x177658ba0>,c1ccc(Nc2nc(NCc3ccc(OCC4CCCO4)cc3)nc3nc[nH]c23)cc1,s_27____771836____10803818,416.5,3.832336528,8,7,3,621,0.6296296296296297,<rdkit.Chem.rdchem.Mol object at 0x3030d8ac0>,<rdkit.Chem.rdchem.Mol object at 0x3150b74c0>
<rdkit.Chem.rdchem.Mol object at 0x16bfe6570>,COc1ccc(CN2CCC(CNc3nc(Nc4ccccc4)c4[nH]cnc4n3)CC2)cc1,s_27____2228708____10803818,443.6,3.9011543753333338,8,7,3,62,0.6296296296296297,<rdkit.Chem.rdchem.Mol object at 0x3030d8b30>,<rdkit.Chem.rdchem.Mol object at 0x3150b7530>
<rdkit.Chem.rdchem.Mol object at 0x30012d000>,c1ccc(Nc2nc(NCc3ccncc3OCC3CCOC3)nc3nc[nH]c23)cc1,s_27____10228314____10803818,417.5,2.2148499796666674,8,8,3,1027,0.6296296296296297,<rdkit.Chem.rdchem.Mol object at 0x3030d8ba0>,<rdkit.Chem.rdchem.Mol object at 0x3150b75a0>
<rdkit.Chem.rdchem.Mol object at 0x30014ac00>,COc1ccccc1CN1CCC(Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)CC1,s_27____1128866____10803818,429.5,3.4405536266666674,7,7,3,1119,0.6296296296296297,<rdkit.Chem.rdchem.Mol object at 0x3030d8c10>,<rdkit.Chem.rdchem.Mol object at 0x3150b7220>
<rdkit.Chem.rdchem.Mol object at 0x3001cf760>,CC1(C)Oc2ccc(CNc3nc(Nc4ccccc4)c4[nH]cnc4n3)cc2O1,s_27____14411180____10803818,388.4,3.672247842333334,5,7,3,1390,0.6296296296296297,<rdkit.Chem.rdchem.Mol object at 0x3030d8c80>,<rdkit.Chem.rdchem.Mol object at 0x3150b7610>
<rdkit.Chem.rdchem.Mol object at 0x16bfe4580>,Clc1nc(NCc2ccccc2OCC2CCCCC2)c2[nH]cnc2n1,s_27____14946364____11672122,371.9,4.3178693159999995,6,5,2,28,0.6296296296296297,<rdkit.Chem.rdchem.Mol object at 0x3030d8cf0>,<rdkit.Chem.rdchem.Mol object at 0x3150b7680>
<rdkit.Chem.rdchem.Mol object at 0x17767dbd0>,COc1ncc(C(C)Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)cc1C,s_27____25542170____10803818,375.4,3.7205290166666662,6,7,3,704,0.6296296296296297,<rdkit.Chem.rdchem.Mol object at 0x3030d8d60>,<rdkit.Chem.rdchem.Mol object at 0x3150b76f0>
<rdkit.Chem.rdchem.Mol object at 0x16c08ece0>,COCCOc1ccc(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)cn1,s_27____789176____10803818,391.4,2.743557094333333,9,8,3,397,0.6296296296296297,<rdkit.Chem.rdchem.Mol object at 0x3030d8dd0>,<rdkit.Chem.rdchem.Mol object at 0x3150b7760>
<rdkit.Chem.rdchem.Mol object at 0x3001b2c00>,CCOc1ccc(C(C)Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)cc1,s_27____790508____10803818,374.4,4.1871304789999995,7,6,3,1313,0.6296296296296297,<rdkit.Chem.rdchem.Mol object at 0x3030d8e40>,<rdkit.Chem.rdchem.Mol object at 0x3150b77d0>
<rdkit.Chem.rdchem.Mol object at 0x3001b3ed0>,c1ccc(Nc2nc(NCC3CC(=C4CCC4)C3)nc3nc[nH]c23)cc1,s_27____17317656____10803818,346.4,3.6223039003333337,5,5,3,1333,0.6170212765957447,<rdkit.Chem.rdchem.Mol object at 0x3030d8eb0>,<rdkit.Chem.rdchem.Mol object at 0x3150b78b0>
<rdkit.Chem.rdchem.Mol object at 0x16c06af10>,C=CCC(CNc1nc(Nc2ccccc2)c2[nH]cnc2n1)CC(C)C,s_27____25523452____10803818,350.5,4.852554594,9,5,3,334,0.6170212765957447,<rdkit.Chem.rdchem.Mol object at 0x3030d8f20>,<rdkit.Chem.rdchem.Mol object at 0x3150b7920>
<rdkit.Chem.rdchem.Mol object at 0x16c0aaff0>,C=CCCCC(Nc1nc(Nc2ccccc2)c2[nH]cnc2n1)C1CC1,s_27____17523788____10803818,348.5,4.5963383496666665,9,5,3,463,0.6170212765957447,<rdkit.Chem.rdchem.Mol object at 0x3030d8f90>,<rdkit.Chem.rdchem.Mol object at 0x3150b7990>
<rdkit.Chem.rdchem.Mol object at 0x16c0abae0>,CC(C)C1=CCC(Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)CC1,s_27____25523652____10803818,348.5,4.259243556,5,5,3,475,0.6170212765957447,<rdkit.Chem.rdchem.Mol object at 0x3030d9000>,<rdkit.Chem.rdchem.Mol object at 0x3150b7a00>
<rdkit.Chem.rdchem.Mol object at 0x17769e2d0>,C1=C[C@@H]2C[C@H]1C[C@@H]2CCNc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____16488634____10803818,346.4,3.631665819666666,6,5,3,778,0.6170212765957447,<rdkit.Chem.rdchem.Mol object at 0x3030d9070>,<rdkit.Chem.rdchem.Mol object at 0x3150b7a70>
<rdkit.Chem.rdchem.Mol object at 0x17769f8b0>,C1=CC2CCC1CC2CNc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____11352402____10803818,346.4,3.709619549666667,5,5,3,802,0.6170212765957447,<rdkit.Chem.rdchem.Mol object at 0x3030d90e0>,<rdkit.Chem.rdchem.Mol object at 0x3150b7ae0>
<rdkit.Chem.rdchem.Mol object at 0x300189a80>,CC(C)(CNc1nc(Nc2ccccc2)c2[nH]cnc2n1)C1=CCCC1,s_27____10891218____10803818,348.5,4.220669381333335,6,5,3,1231,0.6170212765957447,<rdkit.Chem.rdchem.Mol object at 0x3030d9150>,<rdkit.Chem.rdchem.Mol object at 0x3150b7b50>
<rdkit.Chem.rdchem.Mol object at 0x16c0a8430>,C1=C[C@H]2C[C@@H](C1)C[C@H](Nc1nc(Nc3ccccc3)c3[nH]cnc3n1)C2,s_27____25522204____10803818,346.4,3.839175478,4,5,3,421,0.6170212765957447,<rdkit.Chem.rdchem.Mol object at 0x3030d91c0>,<rdkit.Chem.rdchem.Mol object at 0x3150b7bc0>
<rdkit.Chem.rdchem.Mol object at 0x3001b1a80>,C1=CCCC(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)CCC1,s_27____13433594____10803818,348.5,4.488444589666668,5,5,3,1295,0.6170212765957447,<rdkit.Chem.rdchem.Mol object at 0x3030d9230>,<rdkit.Chem.rdchem.Mol object at 0x3150b7c30>
<rdkit.Chem.rdchem.Mol object at 0x3001b0120>,CC(CC1=CCCCC1)Nc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____15745640____10803818,348.5,4.3388393946666675,6,5,3,1270,0.6170212765957447,<rdkit.Chem.rdchem.Mol object at 0x3030d92a0>,<rdkit.Chem.rdchem.Mol object at 0x3150b7840>
<rdkit.Chem.rdchem.Mol object at 0x16c0693f0>,CC(C)C1OCCC1CNc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____9353730____10803818,352.4,3.1697908009999995,6,6,3,305,0.6122448979591837,<rdkit.Chem.rdchem.Mol object at 0x3030d9310>,<rdkit.Chem.rdchem.Mol object at 0x3150b7ca0>
<rdkit.Chem.rdchem.Mol object at 0x1776c47b0>,CC1(Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)CCOC1C1CC1,s_27____25557494____10803818,350.4,2.869093017,5,6,3,817,0.6122448979591837,<rdkit.Chem.rdchem.Mol object at 0x3030d9380>,<rdkit.Chem.rdchem.Mol object at 0x3150b7d10>
<rdkit.Chem.rdchem.Mol object at 0x1776c66c0>,c1ccc(Nc2nc(NC34CCCCC3OCC4)nc3nc[nH]c23)cc1,s_27____25557270____10803818,350.4,3.0266425856666666,4,6,3,851,0.6122448979591837,<rdkit.Chem.rdchem.Mol object at 0x3030d93f0>,<rdkit.Chem.rdchem.Mol object at 0x3150b7d80>
<rdkit.Chem.rdchem.Mol object at 0x16c047760>,OCC(CC1CCOCC1)Nc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____15095142____10803818,368.4,2.005012486,7,7,4,277,0.6122448979591837,<rdkit.Chem.rdchem.Mol object at 0x3030d9460>,<rdkit.Chem.rdchem.Mol object at 0x3150b7df0>
<rdkit.Chem.rdchem.Mol object at 0x1776c6110>,CC1CCC(OCCCNc2nc(Nc3ccccc3)c3[nH]cnc3n2)CC1,s_27____26083168____10803818,380.5,3.9462195066666665,8,6,3,845,0.6122448979591837,<rdkit.Chem.rdchem.Mol object at 0x3030d94d0>,<rdkit.Chem.rdchem.Mol object at 0x3150b7e60>
<rdkit.Chem.rdchem.Mol object at 0x16c069bd0>,CCCO[C@@H]1CCCC[C@H]1Nc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____15757138____10803818,366.5,4.093769426000001,7,6,3,314,0.6122448979591837,<rdkit.Chem.rdchem.Mol object at 0x3030d9540>,<rdkit.Chem.rdchem.Mol object at 0x3150b7f40>
<rdkit.Chem.rdchem.Mol object at 0x16c047a70>,CCC1(C)CC(Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)CCO1,s_27____25522692____10803818,352.4,3.0278058323333332,5,6,3,280,0.6122448979591837,<rdkit.Chem.rdchem.Mol object at 0x3030d95b0>,<rdkit.Chem.rdchem.Mol object at 0x3150b4430>
<rdkit.Chem.rdchem.Mol object at 0x1776c5690>,CCCCOC1CC(Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)C1(C)C,s_27____6547306____10803818,380.5,4.1634729713333325,8,6,3,834,0.6122448979591837,<rdkit.Chem.rdchem.Mol object at 0x3030d9620>,<rdkit.Chem.rdchem.Mol object at 0x3150b7ed0>
<rdkit.Chem.rdchem.Mol object at 0x1776c5070>,c1ccc(Nc2nc(NCCC3CCC4(CC4)CO3)nc3nc[nH]c23)cc1,s_27____25522156____10803818,364.5,3.049310854,6,6,3,827,0.6122448979591837,<rdkit.Chem.rdchem.Mol object at 0x3030d9690>,<rdkit.Chem.rdchem.Mol object at 0x3150c8120>
<rdkit.Chem.rdchem.Mol object at 0x177618f90>,CC1(C)CC(CCNc2nc(Nc3ccccc3)c3[nH]cnc3n2)CCO1,s_27____25521454____10803818,366.5,3.3324991209999997,6,6,3,495,0.6122448979591837,<rdkit.Chem.rdchem.Mol object at 0x3030d9700>,<rdkit.Chem.rdchem.Mol object at 0x3150c8190>
<rdkit.Chem.rdchem.Mol object at 0x16c0680b0>,c1ccc(Nc2nc(NCC3CCOC34CCOCC4)nc3nc[nH]c23)cc1,s_27____25521308____10803818,380.5,1.750675364999999,5,7,3,286,0.6122448979591837,<rdkit.Chem.rdchem.Mol object at 0x3030d9770>,<rdkit.Chem.rdchem.Mol object at 0x3150c8200>
<rdkit.Chem.rdchem.Mol object at 0x17769e960>,c1ccc(Nc2nc(N[C@H]3CC[C@H]4CCC[C@@H]3O4)nc3nc[nH]c23)cc1,s_27____25526242____10803818,350.4,3.235434948,4,6,3,785,0.6122448979591837,<rdkit.Chem.rdchem.Mol object at 0x3030d97e0>,<rdkit.Chem.rdchem.Mol object at 0x3150c8270>
<rdkit.Chem.rdchem.Mol object at 0x1776c44a0>,c1ccc(Nc2nc(NCCCOCC3CCCCC3)nc3nc[nH]c23)cc1,s_27____25524936____10803818,380.5,3.974213146999999,9,6,3,814,0.6122448979591837,<rdkit.Chem.rdchem.Mol object at 0x3030d9850>,<rdkit.Chem.rdchem.Mol object at 0x3150b4040>
<rdkit.Chem.rdchem.Mol object at 0x16c0abe60>,CN(CCC(O)C(C)(C)C)c1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____25523196____10803818,354.5,3.5341402023333335,7,6,3,479,0.6122448979591837,<rdkit.Chem.rdchem.Mol object at 0x3030d98c0>,<rdkit.Chem.rdchem.Mol object at 0x3150c8040>
<rdkit.Chem.rdchem.Mol object at 0x17769fa70>,CC(C)C1(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)CCOCC1,s_27____25526042____10803818,366.5,3.3783211043333323,6,6,3,804,0.6122448979591837,<rdkit.Chem.rdchem.Mol object at 0x3030d9930>,<rdkit.Chem.rdchem.Mol object at 0x3150c8350>
<rdkit.Chem.rdchem.Mol object at 0x177619070>,c1ccc(Nc2nc(NC3CCC(OCC4CCCO4)CC3)nc3nc[nH]c23)cc1,s_27____25524010____10803818,408.5,3.3212131846666657,7,7,3,496,0.6122448979591837,<rdkit.Chem.rdchem.Mol object at 0x3030d99a0>,<rdkit.Chem.rdchem.Mol object at 0x3150c83c0>
<rdkit.Chem.rdchem.Mol object at 0x16c068900>,c1ccc(Nc2nc(NCCC3COCC4(CCC4)O3)nc3nc[nH]c23)cc1,s_27____25523972____10803818,380.5,2.5350984123333324,6,7,3,294,0.6122448979591837,<rdkit.Chem.rdchem.Mol object at 0x3030d9a10>,<rdkit.Chem.rdchem.Mol object at 0x3150c8430>
<rdkit.Chem.rdchem.Mol object at 0x177619230>,c1ccc(Nc2nc(NCCOCC3CCCO3)nc3nc[nH]c23)cc1,s_27____4969524____10803818,354.4,2.2185591680000005,8,7,3,498,0.6122448979591837,<rdkit.Chem.rdchem.Mol object at 0x3030d9a80>,<rdkit.Chem.rdchem.Mol object at 0x3150c84a0>
<rdkit.Chem.rdchem.Mol object at 0x16c069fc0>,c1ccc(Nc2nc(NCC3COC4(CCC4)CO3)nc3nc[nH]c23)cc1,s_27____25523400____10803818,366.4,2.475138673333334,5,7,3,318,0.6122448979591837,<rdkit.Chem.rdchem.Mol object at 0x3030d9af0>,<rdkit.Chem.rdchem.Mol object at 0x3150c8510>
<rdkit.Chem.rdchem.Mol object at 0x17769f7d0>,c1ccc(Nc2nc(NCC3CCOC4(CCCC4)C3)nc3nc[nH]c23)cc1,s_27____25521662____10803818,378.5,3.547203073333332,5,6,3,801,0.6122448979591837,<rdkit.Chem.rdchem.Mol object at 0x3030d9b60>,<rdkit.Chem.rdchem.Mol object at 0x3150c85f0>
<rdkit.Chem.rdchem.Mol object at 0x177618430>,CC1CCCCC1OCCNc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____772112____10803818,366.5,3.964213497666667,7,6,3,484,0.6122448979591837,<rdkit.Chem.rdchem.Mol object at 0x3030d9bd0>,<rdkit.Chem.rdchem.Mol object at 0x3150c8660>
<rdkit.Chem.rdchem.Mol object at 0x177619fc0>,COCCC1(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)CCCCC1,s_27____8993146____10803818,380.5,3.990246318333333,8,6,3,512,0.6122448979591837,<rdkit.Chem.rdchem.Mol object at 0x3030d9c40>,<rdkit.Chem.rdchem.Mol object at 0x3150c86d0>
<rdkit.Chem.rdchem.Mol object at 0x17769f610>,CC1CCN(CC(O)CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)CC1,s_27____4509354____10803818,381.5,2.372640456333333,7,7,4,799,0.6122448979591837,<rdkit.Chem.rdchem.Mol object at 0x3030d9cb0>,<rdkit.Chem.rdchem.Mol object at 0x3150c8740>
<rdkit.Chem.rdchem.Mol object at 0x17769f370>,OCCCN1CCC(Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)CC1,s_27____23046672____10803818,367.5,1.2436095020000006,7,7,4,796,0.6122448979591837,<rdkit.Chem.rdchem.Mol object at 0x3030d9d20>,<rdkit.Chem.rdchem.Mol object at 0x3150c87b0>
<rdkit.Chem.rdchem.Mol object at 0x17769f290>,CC1(C)CCCC(CCNc2nc(Nc3ccccc3)c3[nH]cnc3n2)O1,s_27____25521076____10803818,366.5,3.4672147733333327,6,6,3,795,0.6122448979591837,<rdkit.Chem.rdchem.Mol object at 0x3030d9d90>,<rdkit.Chem.rdchem.Mol object at 0x3150c8820>
<rdkit.Chem.rdchem.Mol object at 0x177619930>,c1ccc(Nc2nc(NCCC3COC4(CCC4)CO3)nc3nc[nH]c23)cc1,s_27____25521666____10803818,380.5,2.5350984123333324,6,7,3,505,0.6122448979591837,<rdkit.Chem.rdchem.Mol object at 0x3030d9e00>,<rdkit.Chem.rdchem.Mol object at 0x3150c8890>
<rdkit.Chem.rdchem.Mol object at 0x17769ee30>,O[C@@H]1CCN(CCCNc2nc(Nc3ccccc3)c3[nH]cnc3n2)C1,s_27____16789782____10803818,353.4,1.183649763000001,7,7,4,790,0.6122448979591837,<rdkit.Chem.rdchem.Mol object at 0x3030d9e70>,<rdkit.Chem.rdchem.Mol object at 0x3150c8900>
<rdkit.Chem.rdchem.Mol object at 0x16c0ab610>,CC(C)(C)C1CC(Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)CCO1,s_27____7944786____10803818,366.5,3.490202840333333,5,6,3,470,0.6122448979591837,<rdkit.Chem.rdchem.Mol object at 0x3030d9ee0>,<rdkit.Chem.rdchem.Mol object at 0x3150c8580>
<rdkit.Chem.rdchem.Mol object at 0x17769c270>,c1ccc(Nc2nc(NC[C@H]3CC[C@@H](C4CC4)O3)nc3nc[nH]c23)cc1,s_27____13467706____10803818,350.4,3.1058790196666672,6,6,3,744,0.6122448979591837,<rdkit.Chem.rdchem.Mol object at 0x3030d9f50>,<rdkit.Chem.rdchem.Mol object at 0x3150c8970>
<rdkit.Chem.rdchem.Mol object at 0x16c06a180>,COC1(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)CCCCCC1,s_27____13443312____10803818,366.5,3.9675780499999993,6,6,3,320,0.6122448979591837,<rdkit.Chem.rdchem.Mol object at 0x3030d9fc0>,<rdkit.Chem.rdchem.Mol object at 0x3150c89e0>
<rdkit.Chem.rdchem.Mol object at 0x17765ac00>,CC(C)(C)COCCCNc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____25523476____10803818,354.5,3.4822339046666664,9,6,3,656,0.6122448979591837,<rdkit.Chem.rdchem.Mol object at 0x3030da030>,<rdkit.Chem.rdchem.Mol object at 0x3150c8a50>
<rdkit.Chem.rdchem.Mol object at 0x17767ccf0>,CC(C)(C)O[C@@H]1CC[C@H]1CNc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____25541658____10803818,366.5,3.424015937666666,7,6,3,689,0.6122448979591837,<rdkit.Chem.rdchem.Mol object at 0x3030da0a0>,<rdkit.Chem.rdchem.Mol object at 0x3150c8ac0>
<rdkit.Chem.rdchem.Mol object at 0x16c0a99a0>,c1ccc(Nc2nc(NCCCOCC3CCOCC3)nc3nc[nH]c23)cc1,s_27____5506460____10803818,382.5,2.2817167236666664,9,7,3,441,0.6122448979591837,<rdkit.Chem.rdchem.Mol object at 0x3030da110>,<rdkit.Chem.rdchem.Mol object at 0x3150c8b30>
<rdkit.Chem.rdchem.Mol object at 0x1776c6880>,CC(C)(C)O[C@@H]1CCC[C@H]1Nc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____22841984____10803818,366.5,3.823830059000001,6,6,3,853,0.6122448979591837,<rdkit.Chem.rdchem.Mol object at 0x3030da180>,<rdkit.Chem.rdchem.Mol object at 0x3150c8c10>
<rdkit.Chem.rdchem.Mol object at 0x17767c4a0>,COC(CNc1nc(Nc2ccccc2)c2[nH]cnc2n1)CC1CCCCC1,s_27____21594584____10803818,380.5,4.340635412999999,8,6,3,680,0.6122448979591837,<rdkit.Chem.rdchem.Mol object at 0x3030da1f0>,<rdkit.Chem.rdchem.Mol object at 0x3150c8c80>
<rdkit.Chem.rdchem.Mol object at 0x17767c270>,c1ccc(Nc2nc(NC3COC4(CCOCC4)C3)nc3nc[nH]c23)cc1,s_27____25521160____10803818,366.4,1.6331268153333331,4,7,3,678,0.6122448979591837,<rdkit.Chem.rdchem.Mol object at 0x3030da260>,<rdkit.Chem.rdchem.Mol object at 0x3150c8cf0>
<rdkit.Chem.rdchem.Mol object at 0x17765bc30>,c1ccc(Nc2nc(NCCC3CC4(CCC4)CCO3)nc3nc[nH]c23)cc1,s_27____25522912____10803818,378.5,3.3379720589999993,6,6,3,673,0.6122448979591837,<rdkit.Chem.rdchem.Mol object at 0x3030da2d0>,<rdkit.Chem.rdchem.Mol object at 0x3150c8d60>
<rdkit.Chem.rdchem.Mol object at 0x17763a810>,CC(C)CC1CC(Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)CCO1,s_27____8333290____10803818,366.5,3.4788169253333328,6,6,3,586,0.6122448979591837,<rdkit.Chem.rdchem.Mol object at 0x3030da340>,<rdkit.Chem.rdchem.Mol object at 0x3150c8dd0>
<rdkit.Chem.rdchem.Mol object at 0x17763aff0>,CCOC1(CCNc2nc(Nc3ccccc3)c3[nH]cnc3n2)CCC1,s_27____25523282____10803818,352.4,3.0506397486666668,8,6,3,593,0.6122448979591837,<rdkit.Chem.rdchem.Mol object at 0x3030da3b0>,<rdkit.Chem.rdchem.Mol object at 0x3150c8e40>
<rdkit.Chem.rdchem.Mol object at 0x17765b760>,C[C@@H](CCOC(C)(C)C)Nc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____25526472____10803818,354.5,3.3304645509999995,8,6,3,668,0.6122448979591837,<rdkit.Chem.rdchem.Mol object at 0x3030da420>,<rdkit.Chem.rdchem.Mol object at 0x3150c8eb0>
<rdkit.Chem.rdchem.Mol object at 0x16c08e500>,COCC[C@H]1CCC[C@@H]1Nc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____25526276____10803818,352.4,3.217636893,7,6,3,389,0.6122448979591837,<rdkit.Chem.rdchem.Mol object at 0x3030da490>,<rdkit.Chem.rdchem.Mol object at 0x3150c8f20>
<rdkit.Chem.rdchem.Mol object at 0x17765b290>,CC(C)CCO[C@H]1CC[C@H](Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)CC1,s_27____12222502____10803818,394.5,4.5135422673333325,8,6,3,663,0.6122448979591837,<rdkit.Chem.rdchem.Mol object at 0x3030da500>,<rdkit.Chem.rdchem.Mol object at 0x3150c8ba0>
<rdkit.Chem.rdchem.Mol object at 0x17765aff0>,c1ccc(Nc2nc(NCC3CCC4(CCCCCC4)O3)nc3nc[nH]c23)cc1,s_27____13458816____10803818,392.5,4.433142586666666,5,6,3,660,0.6122448979591837,<rdkit.Chem.rdchem.Mol object at 0x3030da570>,<rdkit.Chem.rdchem.Mol object at 0x3150c8f90>
