SMILES,CatalogID,MW,LOGP,Rotating_bonds,HB_acceptors,HB_donors,fp_similarity,ID,mol_prepared,aligned_mol,RMSD
CC(C)COc1ccc(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)cc1,s_27____14035480____10803818,388.5,4.658051,8,6,3,0.653846,1412,<rdkit.Chem.rdchem.Mol object at 0x315108660>,<rdkit.Chem.rdchem.Mol object at 0x31514f3d0>,5.326384676656929
Cc1ccc(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)c(OCC2CC2)c1,s_27____6953188____10803818,400.5,4.707746,8,6,3,0.653846,941,<rdkit.Chem.rdchem.Mol object at 0x315108740>,<rdkit.Chem.rdchem.Mol object at 0x31514f600>,4.771433101950496
COc1ccnc(CCNc2nc(Nc3ccccc3)c3[nH]cnc3n2)n1,m_27____16464484____10803818,362.4,2.679995,7,8,3,0.653846,337,<rdkit.Chem.rdchem.Mol object at 0x315108820>,<rdkit.Chem.rdchem.Mol object at 0x31514f2e0>,4.785139864011722
COc1ccccc1C(C)(C)CNc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____2229210____10803818,388.5,4.445382,7,6,3,0.653846,89,<rdkit.Chem.rdchem.Mol object at 0x315108900>,<rdkit.Chem.rdchem.Mol object at 0x31514f510>,4.587798393087724
COc1ccc(C2CCCN2c2nc(Nc3ccccc3)c3[nH]cnc3n2)cn1,s_27____18798286____10803818,387.4,3.891363,5,7,2,0.642857,857,<rdkit.Chem.rdchem.Mol object at 0x3151089e0>,<rdkit.Chem.rdchem.Mol object at 0x31514f0b0>,5.018901150224428
FC(F)(F)c1ccc(OCCNc2nc(Nc3ccccc3)c3[nH]cnc3n2)nc1,s_27____7105996____10803818,415.4,3.745629,8,7,3,0.642857,412,<rdkit.Chem.rdchem.Mol object at 0x315108ac0>,<rdkit.Chem.rdchem.Mol object at 0x31514f6f0>,5.006645170986475
O[C@H]1CCCC[C@@H]1CCNc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____16981664____10803818,352.4,3.019079,6,6,4,0.638298,442,<rdkit.Chem.rdchem.Mol object at 0x315108ba0>,<rdkit.Chem.rdchem.Mol object at 0x31514f790>,4.807219146779435
OCC[C@H]1CC[C@H](Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)CC1,s_27____13461144____10803818,352.4,2.941125,6,6,4,0.638298,309,<rdkit.Chem.rdchem.Mol object at 0x315108c80>,<rdkit.Chem.rdchem.Mol object at 0x31514de40>,5.489091397599011
OCC(CNc1nc(Nc2ccccc2)c2[nH]cnc2n1)C1CCCCC1,s_27____10547164____10803818,366.5,3.297695,7,6,4,0.638298,372,<rdkit.Chem.rdchem.Mol object at 0x315108d60>,<rdkit.Chem.rdchem.Mol object at 0x315162070>,5.201859474348758
O[C@H]1CC[C@](O)(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)CC1,s_27____25528540____10803818,354.4,1.493164,5,7,5,0.638298,246,<rdkit.Chem.rdchem.Mol object at 0x315108e40>,<rdkit.Chem.rdchem.Mol object at 0x31514f7e0>,4.8887865689927095
OC1(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)CCCCCCC1,s_27____18242860____10803818,366.5,3.76902,5,6,4,0.638298,623,<rdkit.Chem.rdchem.Mol object at 0x315108f20>,<rdkit.Chem.rdchem.Mol object at 0x31514f830>,5.174004751568818
OC1(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)CC2CCCC21,s_27____25523918____10803818,350.4,2.62358,5,6,4,0.638298,1104,<rdkit.Chem.rdchem.Mol object at 0x315109000>,<rdkit.Chem.rdchem.Mol object at 0x3150a11c0>,5.040995110204181
CC(O)(CNc1nc(Nc2ccccc2)c2[nH]cnc2n1)CC1CCCCC1,s_27____16503762____10803818,380.5,3.978086,7,6,4,0.638298,1392,<rdkit.Chem.rdchem.Mol object at 0x3151090e0>,<rdkit.Chem.rdchem.Mol object at 0x31514fab0>,5.206406344868717
CC1C(Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)CCC(CO)C1(C)C,s_27____25526512____10803818,380.5,3.526549,5,6,4,0.638298,146,<rdkit.Chem.rdchem.Mol object at 0x3151091c0>,<rdkit.Chem.rdchem.Mol object at 0x31514f880>,5.341010299830781
CC(C)(O)C1(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)CCCC1,s_27____25520954____10803818,366.5,3.311042,6,6,4,0.638298,308,<rdkit.Chem.rdchem.Mol object at 0x3151092a0>,<rdkit.Chem.rdchem.Mol object at 0x31514fc90>,4.594954798519558
OCCC(Nc1nc(Nc2ccccc2)c2[nH]cnc2n1)C1CCCCCC1,s_27____13768924____10803818,380.5,3.835422,7,6,4,0.638298,340,<rdkit.Chem.rdchem.Mol object at 0x315109380>,<rdkit.Chem.rdchem.Mol object at 0x31514fd80>,4.88133532754595
CC1(C)[C@H](O)C(C)(C)[C@H]1Nc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____25403996____10803818,352.4,3.168123,4,6,4,0.638298,920,<rdkit.Chem.rdchem.Mol object at 0x315109460>,<rdkit.Chem.rdchem.Mol object at 0x31514fc40>,4.923740421848064
OC1CCC12CC(CNc1nc(Nc3ccccc3)c3[nH]cnc3n1)C2,s_27____25525838____10803818,350.4,2.409189,5,6,4,0.638298,1283,<rdkit.Chem.rdchem.Mol object at 0x315109540>,<rdkit.Chem.rdchem.Mol object at 0x31514f970>,4.685890837153059
CC(C)(O)C1(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)CCC1,s_27____25524556____10803818,352.4,2.866473,6,6,4,0.638298,236,<rdkit.Chem.rdchem.Mol object at 0x315109620>,<rdkit.Chem.rdchem.Mol object at 0x31514fba0>,4.729310855188073
OC1CCCCC(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)C1,s_27____15776824____10803818,352.4,3.019079,5,6,4,0.638298,161,<rdkit.Chem.rdchem.Mol object at 0x315109700>,<rdkit.Chem.rdchem.Mol object at 0x31514fe20>,4.681217515337604
CC(CCO)C1(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)CCC1,s_27____8283114____10803818,366.5,3.18957,8,6,4,0.638298,727,<rdkit.Chem.rdchem.Mol object at 0x3151097e0>,<rdkit.Chem.rdchem.Mol object at 0x31514f4c0>,4.639729782882227
OC(CNc1nc(Nc2ccccc2)c2[nH]cnc2n1)(C1CC1)C1CC1,s_27____12058958____10803818,350.4,2.701534,7,6,4,0.638298,184,<rdkit.Chem.rdchem.Mol object at 0x3151098c0>,<rdkit.Chem.rdchem.Mol object at 0x31514ff60>,5.570318743704474
OC1(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)CCC2(CC1)CC2,s_27____25524290____10803818,364.5,3.003223,5,6,4,0.638298,354,<rdkit.Chem.rdchem.Mol object at 0x3151099a0>,<rdkit.Chem.rdchem.Mol object at 0x301f4bba0>,5.074068405274134
OCC1CCCCCC1Nc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____24001492____10803818,352.4,3.060636,5,6,4,0.638298,48,<rdkit.Chem.rdchem.Mol object at 0x315109a80>,<rdkit.Chem.rdchem.Mol object at 0x31514ff10>,5.216930727603897
OCC1CC2(CCC(Nc3nc(Nc4ccccc4)c4[nH]cnc4n3)CC2)C1,s_27____26083454____10803818,378.5,3.142419,5,6,4,0.638298,1049,<rdkit.Chem.rdchem.Mol object at 0x315109b60>,<rdkit.Chem.rdchem.Mol object at 0x315178090>,5.911314350989647
OC1CCCC1CCCNc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____7426664____10803818,352.4,3.019079,7,6,4,0.638298,379,<rdkit.Chem.rdchem.Mol object at 0x315109c40>,<rdkit.Chem.rdchem.Mol object at 0x3037dc040>,4.90346172300891
OC(CCNc1nc(Nc2ccccc2)c2[nH]cnc2n1)C1CCCCC1,s_27____16500334____10803818,366.5,3.390854,7,6,4,0.638298,1399,<rdkit.Chem.rdchem.Mol object at 0x315109d20>,<rdkit.Chem.rdchem.Mol object at 0x3150a08b0>,4.878372120286925
CC(C)(O)[C@H]1CC[C@@H](Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)CC1,s_27____25521632____10803818,366.5,3.271662,5,6,4,0.638298,679,<rdkit.Chem.rdchem.Mol object at 0x315109e00>,<rdkit.Chem.rdchem.Mol object at 0x3151781d0>,5.730616350193517
O[C@H]1CCCCCC[C@@H]1Nc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____23046726____10803818,352.4,3.46045,4,6,4,0.638298,647,<rdkit.Chem.rdchem.Mol object at 0x315109ee0>,<rdkit.Chem.rdchem.Mol object at 0x31514fe70>,5.300984979619106
OCCC1(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)CCCCC1,s_27____6821796____10803818,366.5,3.34712,7,6,4,0.638298,322,<rdkit.Chem.rdchem.Mol object at 0x315109fc0>,<rdkit.Chem.rdchem.Mol object at 0x31514fd30>,5.028815617924911
CC(O)(CCNc1nc(Nc2ccccc2)c2[nH]cnc2n1)C1CCCCC1,s_27____16503230____10803818,380.5,3.67143,7,6,4,0.638298,1244,<rdkit.Chem.rdchem.Mol object at 0x31510a0a0>,<rdkit.Chem.rdchem.Mol object at 0x315178400>,4.930079047334222
CC1CCC(C(C)(O)CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)CC1,s_27____16504294____10803818,380.5,3.89849,6,6,4,0.638298,494,<rdkit.Chem.rdchem.Mol object at 0x31510a180>,<rdkit.Chem.rdchem.Mol object at 0x315178450>,4.810922250903147
OC(CNc1nc(Nc2ccccc2)c2[nH]cnc2n1)CC1CCCCC1,s_27____21534396____10803818,366.5,3.697509,7,6,4,0.638298,324,<rdkit.Chem.rdchem.Mol object at 0x31510a260>,<rdkit.Chem.rdchem.Mol object at 0x31507c680>,5.078589191337208
OC1(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)CCCCCC1,s_27____5063656____10803818,352.4,3.324452,5,6,4,0.638298,862,<rdkit.Chem.rdchem.Mol object at 0x31510a340>,<rdkit.Chem.rdchem.Mol object at 0x315178220>,5.0255776045834715
OCC1CCCC(Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)CC1,s_27____25521020____10803818,352.4,3.019079,5,6,4,0.638298,98,<rdkit.Chem.rdchem.Mol object at 0x31510a420>,<rdkit.Chem.rdchem.Mol object at 0x315178270>,5.1110979180188405
CC1(C)CCCC(O)(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)CC1,s_27____12368596____10803818,380.5,3.911518,5,6,4,0.638298,99,<rdkit.Chem.rdchem.Mol object at 0x31510a500>,<rdkit.Chem.rdchem.Mol object at 0x315178590>,4.819987072933378
CC1(C)CC(C)(C)CC(O)(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)C1,s_27____25522220____10803818,394.5,4.054015,5,6,4,0.638298,427,<rdkit.Chem.rdchem.Mol object at 0x31510a5e0>,<rdkit.Chem.rdchem.Mol object at 0x315178630>,4.488827359853237
CC(O)(CNc1nc(Nc2ccccc2)c2[nH]cnc2n1)C1CCCCCC1,s_27____16504218____10803818,380.5,4.056039,6,6,4,0.638298,638,<rdkit.Chem.rdchem.Mol object at 0x31510a6c0>,<rdkit.Chem.rdchem.Mol object at 0x3151783b0>,5.092883867773536
OC1(C2CC2)CCC(Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)CC1,s_27____25523324____10803818,364.5,2.963844,5,6,4,0.638298,404,<rdkit.Chem.rdchem.Mol object at 0x31510a7a0>,<rdkit.Chem.rdchem.Mol object at 0x315178860>,5.61082926130087
OCC1CCC(CCNc2nc(Nc3ccccc3)c3[nH]cnc3n2)CC1,s_27____25521304____10803818,366.5,3.256138,7,6,4,0.638298,987,<rdkit.Chem.rdchem.Mol object at 0x31510a880>,<rdkit.Chem.rdchem.Mol object at 0x3151786d0>,4.930806930776578
CC(C)(CNc1nc(Nc2ccccc2)c2[nH]cnc2n1)C(O)C1CCC1,s_27____25523632____10803818,366.5,3.473392,7,6,4,0.638298,781,<rdkit.Chem.rdchem.Mol object at 0x31510a960>,<rdkit.Chem.rdchem.Mol object at 0x3151625c0>,4.986013581057562
CC(C)(CNc1nc(Nc2ccccc2)c2[nH]cnc2n1)C1(O)CCCCC1,s_27____13913268____10803818,380.5,3.911518,6,6,4,0.638298,472,<rdkit.Chem.rdchem.Mol object at 0x31510aa40>,<rdkit.Chem.rdchem.Mol object at 0x3151787c0>,4.978062906368053
CC(C)(C)C(CCO)CNc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____21538078____10803818,354.5,3.130774,8,6,4,0.638298,876,<rdkit.Chem.rdchem.Mol object at 0x31510ab20>,<rdkit.Chem.rdchem.Mol object at 0x315178680>,4.540945606853352
CC(O)C1CCC(Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)CC1,s_27____25524800____10803818,352.4,2.991085,5,6,4,0.638298,1181,<rdkit.Chem.rdchem.Mol object at 0x31510ac00>,<rdkit.Chem.rdchem.Mol object at 0x3151789f0>,5.244222445115062
CC1(C)CCC(C(CO)Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)CC1,s_27____21684824____10803818,380.5,3.91796,6,6,4,0.638298,1046,<rdkit.Chem.rdchem.Mol object at 0x31510ace0>,<rdkit.Chem.rdchem.Mol object at 0x315178a90>,4.808150610586575
CC1(C)CC[C@H](O)[C@@H](Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)C1,m_27____12429260____10803818,352.4,3.158379,4,6,4,0.638298,904,<rdkit.Chem.rdchem.Mol object at 0x31510adc0>,<rdkit.Chem.rdchem.Mol object at 0x315178ae0>,5.003827934725629
OCCC(Nc1nc(Nc2ccccc2)c2[nH]cnc2n1)C1CCCCC1,s_27____4990712____10803818,366.5,3.390854,7,6,4,0.638298,765,<rdkit.Chem.rdchem.Mol object at 0x31510aea0>,<rdkit.Chem.rdchem.Mol object at 0x315178770>,5.296709191590306
OC(CNc1nc(Nc2ccccc2)c2[nH]cnc2n1)CC1CCCC1,s_27____21534440____10803818,352.4,3.25294,7,6,4,0.638298,762,<rdkit.Chem.rdchem.Mol object at 0x31510af80>,<rdkit.Chem.rdchem.Mol object at 0x31507c630>,4.874774702686425
CCCCCC(CO)CNc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____25523838____10803818,354.5,3.474402,10,6,4,0.638298,657,<rdkit.Chem.rdchem.Mol object at 0x31510b060>,<rdkit.Chem.rdchem.Mol object at 0x315178810>,4.896563969366492
OC[C@@H]1C[C@H]2CCC[C@]1(Nc1nc(Nc3ccccc3)c3[nH]cnc3n1)C2,s_27____25557460____10803818,364.5,2.797891,5,6,4,0.638298,1175,<rdkit.Chem.rdchem.Mol object at 0x31510b140>,<rdkit.Chem.rdchem.Mol object at 0x315178c20>,5.500480866250334
OCC(CC1CCCCC1)Nc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____11246574____10803818,366.5,3.697509,7,6,4,0.638298,465,<rdkit.Chem.rdchem.Mol object at 0x31510b290>,<rdkit.Chem.rdchem.Mol object at 0x315178e00>,4.732918899910231
OC1CCCCC1CCCNc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____7426184____10803818,366.5,3.463648,7,6,4,0.638298,1165,<rdkit.Chem.rdchem.Mol object at 0x31510b370>,<rdkit.Chem.rdchem.Mol object at 0x315178ef0>,4.893039443438057
COc1ccc2c(c1)CCCC2Nc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____2239226____10803818,386.5,4.40254,5,6,3,0.62963,255,<rdkit.Chem.rdchem.Mol object at 0x31510b450>,<rdkit.Chem.rdchem.Mol object at 0x315178f40>,6.246880538524805
COc1cccc(CN2CCC(Nc3nc(Nc4ccccc4)c4[nH]cnc4n3)CC2)c1,s_27____13068052____10803818,429.5,3.440554,7,7,3,0.62963,1035,<rdkit.Chem.rdchem.Mol object at 0x31510b530>,<rdkit.Chem.rdchem.Mol object at 0x315178c70>,5.579021265372161
COc1ccc(C(C)Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)cn1,s_27____24506096____10803818,361.4,3.207108,6,7,3,0.62963,1051,<rdkit.Chem.rdchem.Mol object at 0x31510b610>,<rdkit.Chem.rdchem.Mol object at 0x315178db0>,4.8793598992572225
CCOc1ccccc1C(C)Nc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____2235494____10803818,374.4,4.18713,7,6,3,0.62963,30,<rdkit.Chem.rdchem.Mol object at 0x31510b6f0>,<rdkit.Chem.rdchem.Mol object at 0x3151789a0>,4.576303582621648
c1ccc(Nc2nc(NCc3ccc(OCC4CCCO4)cc3)nc3[nH]cnc23)cc1,s_27____771836____10803818,416.5,3.832337,8,7,3,0.62963,621,<rdkit.Chem.rdchem.Mol object at 0x31510b7d0>,<rdkit.Chem.rdchem.Mol object at 0x315179170>,4.338889815061968
COc1ccc(CN2CCC(CNc3nc(Nc4ccccc4)c4[nH]cnc4n3)CC2)cc1,s_27____2228708____10803818,443.6,3.901154,8,7,3,0.62963,62,<rdkit.Chem.rdchem.Mol object at 0x31510b8b0>,<rdkit.Chem.rdchem.Mol object at 0x315178d60>,5.169606938681843
c1ccc(Nc2nc(NCc3ccncc3OCC3CCOC3)nc3[nH]cnc23)cc1,s_27____10228314____10803818,417.5,2.21485,8,8,3,0.62963,1027,<rdkit.Chem.rdchem.Mol object at 0x31510b990>,<rdkit.Chem.rdchem.Mol object at 0x3151792b0>,4.783318342949239
COc1ccccc1CN1CCC(Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)CC1,s_27____1128866____10803818,429.5,3.440554,7,7,3,0.62963,1119,<rdkit.Chem.rdchem.Mol object at 0x31510ba70>,<rdkit.Chem.rdchem.Mol object at 0x315178f90>,5.707058889471963
CC1(C)Oc2ccc(CNc3nc(Nc4ccccc4)c4[nH]cnc4n3)cc2O1,s_27____14411180____10803818,388.4,3.672248,5,7,3,0.62963,1390,<rdkit.Chem.rdchem.Mol object at 0x31510bb50>,<rdkit.Chem.rdchem.Mol object at 0x315178e50>,5.029729525933775
Clc1nc(NCc2ccccc2OCC2CCCCC2)c2[nH]cnc2n1,s_27____14946364____11672122,371.9,4.317869,6,5,2,0.62963,28,<rdkit.Chem.rdchem.Mol object at 0x31510bc30>,<rdkit.Chem.rdchem.Mol object at 0x315179210>,4.095273386443104
COc1ncc(C(C)Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)cc1C,s_27____25542170____10803818,375.4,3.720529,6,7,3,0.62963,704,<rdkit.Chem.rdchem.Mol object at 0x31510bd10>,<rdkit.Chem.rdchem.Mol object at 0x3150cf9c0>,4.9004865878090715
COCCOc1ccc(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)cn1,s_27____789176____10803818,391.4,2.743557,9,8,3,0.62963,397,<rdkit.Chem.rdchem.Mol object at 0x31510bdf0>,<rdkit.Chem.rdchem.Mol object at 0x3151793f0>,5.345626643517689
CCOc1ccc(C(C)Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)cc1,s_27____790508____10803818,374.4,4.18713,7,6,3,0.62963,1313,<rdkit.Chem.rdchem.Mol object at 0x31510bed0>,<rdkit.Chem.rdchem.Mol object at 0x3151791c0>,5.073208679764356
c1ccc(Nc2nc(NCC3CC(=C4CCC4)C3)nc3[nH]cnc23)cc1,s_27____17317656____10803818,346.4,3.622304,5,5,3,0.617021,1333,<rdkit.Chem.rdchem.Mol object at 0x31512c040>,<rdkit.Chem.rdchem.Mol object at 0x3151794e0>,4.183114812946447
C=CCC(CNc1nc(Nc2ccccc2)c2[nH]cnc2n1)CC(C)C,s_27____25523452____10803818,350.5,4.852555,9,5,3,0.617021,334,<rdkit.Chem.rdchem.Mol object at 0x31512c120>,<rdkit.Chem.rdchem.Mol object at 0x315179350>,5.16216330645116
C=CCCCC(Nc1nc(Nc2ccccc2)c2[nH]cnc2n1)C1CC1,s_27____17523788____10803818,348.5,4.596338,9,5,3,0.617021,463,<rdkit.Chem.rdchem.Mol object at 0x31512c200>,<rdkit.Chem.rdchem.Mol object at 0x315179620>,4.8441532086466434
CC(C)C1=CCC(Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)CC1,s_27____25523652____10803818,348.5,4.259244,5,5,3,0.617021,475,<rdkit.Chem.rdchem.Mol object at 0x31512c2e0>,<rdkit.Chem.rdchem.Mol object at 0x315179490>,5.242225269354444
C1=C[C@@H]2C[C@H]1C[C@@H]2CCNc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____16488634____10803818,346.4,3.631666,6,5,3,0.617021,778,<rdkit.Chem.rdchem.Mol object at 0x31512c3c0>,<rdkit.Chem.rdchem.Mol object at 0x3151795d0>,4.613117772343331
C1=CC2CCC1CC2CNc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____11352402____10803818,346.4,3.70962,5,5,3,0.617021,802,<rdkit.Chem.rdchem.Mol object at 0x31512c510>,<rdkit.Chem.rdchem.Mol object at 0x3151797b0>,4.5742724374627315
CC(C)(CNc1nc(Nc2ccccc2)c2[nH]cnc2n1)C1=CCCC1,s_27____10891218____10803818,348.5,4.220669,6,5,3,0.617021,1231,<rdkit.Chem.rdchem.Mol object at 0x31512c5f0>,<rdkit.Chem.rdchem.Mol object at 0x315179670>,5.031576428672389
C1=C[C@H]2C[C@@H](C1)C[C@H](Nc1nc(Nc3ccccc3)c3[nH]cnc3n1)C2,s_27____25522204____10803818,346.4,3.839175,4,5,3,0.617021,421,<rdkit.Chem.rdchem.Mol object at 0x31512c6d0>,<rdkit.Chem.rdchem.Mol object at 0x315163bf0>,5.099437412643257
C1=CCCC(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)CCC1,s_27____13433594____10803818,348.5,4.488445,5,5,3,0.617021,1295,<rdkit.Chem.rdchem.Mol object at 0x31512c820>,<rdkit.Chem.rdchem.Mol object at 0x315179760>,5.217532636757707
CC(CC1=CCCCC1)Nc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____15745640____10803818,348.5,4.338839,6,5,3,0.617021,1270,<rdkit.Chem.rdchem.Mol object at 0x31512c900>,<rdkit.Chem.rdchem.Mol object at 0x315161b20>,4.696311083838098
CC(C)C1OCCC1CNc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____9353730____10803818,352.4,3.169791,6,6,3,0.612245,305,<rdkit.Chem.rdchem.Mol object at 0x31512c9e0>,<rdkit.Chem.rdchem.Mol object at 0x315179940>,4.6288978760308135
CC1(Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)CCOC1C1CC1,s_27____25557494____10803818,350.4,2.869093,5,6,3,0.612245,817,<rdkit.Chem.rdchem.Mol object at 0x31512cac0>,<rdkit.Chem.rdchem.Mol object at 0x315179a80>,5.32907284055467
c1ccc(Nc2nc(NC34CCCCC3OCC4)nc3[nH]cnc23)cc1,s_27____25557270____10803818,350.4,3.026643,4,6,3,0.612245,851,<rdkit.Chem.rdchem.Mol object at 0x31512cba0>,<rdkit.Chem.rdchem.Mol object at 0x315179a30>,5.101835669813561
OCC(CC1CCOCC1)Nc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____15095142____10803818,368.4,2.005012,7,7,4,0.612245,277,<rdkit.Chem.rdchem.Mol object at 0x31512cc80>,<rdkit.Chem.rdchem.Mol object at 0x315179bc0>,4.816009811478671
CC1CCC(OCCCNc2nc(Nc3ccccc3)c3[nH]cnc3n2)CC1,s_27____26083168____10803818,380.5,3.94622,8,6,3,0.612245,845,<rdkit.Chem.rdchem.Mol object at 0x31512cd60>,<rdkit.Chem.rdchem.Mol object at 0x315179d50>,5.019657616771961
CCCO[C@@H]1CCCC[C@H]1Nc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____15757138____10803818,366.5,4.093769,7,6,3,0.612245,314,<rdkit.Chem.rdchem.Mol object at 0x31512ce40>,<rdkit.Chem.rdchem.Mol object at 0x315179ad0>,5.411505326749546
CCC1(C)CC(Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)CCO1,s_27____25522692____10803818,352.4,3.027806,5,6,3,0.612245,280,<rdkit.Chem.rdchem.Mol object at 0x31512cf20>,<rdkit.Chem.rdchem.Mol object at 0x315179da0>,5.385680701588322
CCCCOC1CC(Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)C1(C)C,s_27____6547306____10803818,380.5,4.163473,8,6,3,0.612245,834,<rdkit.Chem.rdchem.Mol object at 0x31512d000>,<rdkit.Chem.rdchem.Mol object at 0x315179cb0>,5.354600917307435
c1ccc(Nc2nc(NCCC3CCC4(CC4)CO3)nc3[nH]cnc23)cc1,s_27____25522156____10803818,364.5,3.049311,6,6,3,0.612245,827,<rdkit.Chem.rdchem.Mol object at 0x31512d0e0>,<rdkit.Chem.rdchem.Mol object at 0x3151798a0>,4.731250430247482
CC1(C)CC(CCNc2nc(Nc3ccccc3)c3[nH]cnc3n2)CCO1,s_27____25521454____10803818,366.5,3.332499,6,6,3,0.612245,495,<rdkit.Chem.rdchem.Mol object at 0x31512d1c0>,<rdkit.Chem.rdchem.Mol object at 0x315179710>,5.130222817524209
c1ccc(Nc2nc(NCC3CCOC34CCOCC4)nc3[nH]cnc23)cc1,s_27____25521308____10803818,380.5,1.750675,5,7,3,0.612245,286,<rdkit.Chem.rdchem.Mol object at 0x31512d2a0>,<rdkit.Chem.rdchem.Mol object at 0x315179e90>,5.13893586485835
c1ccc(Nc2nc(N[C@H]3CC[C@H]4CCC[C@@H]3O4)nc3[nH]cnc23)cc1,s_27____25526242____10803818,350.4,3.235435,4,6,3,0.612245,785,<rdkit.Chem.rdchem.Mol object at 0x31512d380>,<rdkit.Chem.rdchem.Mol object at 0x315179f30>,4.6986113519716115
c1ccc(Nc2nc(NCCCOCC3CCCCC3)nc3[nH]cnc23)cc1,s_27____25524936____10803818,380.5,3.974213,9,6,3,0.612245,814,<rdkit.Chem.rdchem.Mol object at 0x31512d4d0>,<rdkit.Chem.rdchem.Mol object at 0x315179c60>,5.207525106592829
CN(CCC(O)C(C)(C)C)c1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____25523196____10803818,354.5,3.53414,7,6,3,0.612245,479,<rdkit.Chem.rdchem.Mol object at 0x31512d5b0>,<rdkit.Chem.rdchem.Mol object at 0x315179ee0>,4.336006329111535
CC(C)C1(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)CCOCC1,s_27____25526042____10803818,366.5,3.378321,6,6,3,0.612245,804,<rdkit.Chem.rdchem.Mol object at 0x31512d690>,<rdkit.Chem.rdchem.Mol object at 0x315179d00>,4.664228470390948
c1ccc(Nc2nc(NC3CCC(OCC4CCCO4)CC3)nc3[nH]cnc23)cc1,s_27____25524010____10803818,408.5,3.321213,7,7,3,0.612245,496,<rdkit.Chem.rdchem.Mol object at 0x31512d770>,<rdkit.Chem.rdchem.Mol object at 0x315179b70>,6.194670513311414
c1ccc(Nc2nc(NCCC3COCC4(CCC4)O3)nc3[nH]cnc23)cc1,s_27____25523972____10803818,380.5,2.535098,6,7,3,0.612245,294,<rdkit.Chem.rdchem.Mol object at 0x31512d850>,<rdkit.Chem.rdchem.Mol object at 0x315179df0>,5.207404998187634
c1ccc(Nc2nc(NCCOCC3CCCO3)nc3[nH]cnc23)cc1,s_27____4969524____10803818,354.4,2.218559,8,7,3,0.612245,498,<rdkit.Chem.rdchem.Mol object at 0x31512d930>,<rdkit.Chem.rdchem.Mol object at 0x31517a200>,4.699696166984667
c1ccc(Nc2nc(NCC3COC4(CCC4)CO3)nc3[nH]cnc23)cc1,s_27____25523400____10803818,366.4,2.475139,5,7,3,0.612245,318,<rdkit.Chem.rdchem.Mol object at 0x31512da10>,<rdkit.Chem.rdchem.Mol object at 0x315179f80>,4.7758751528818015
